# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4851.3781 3.1846e+14 3.1731e+14
4851.3919 3.1846e+14 3.1731e+14
4851.4056 3.1846e+14 3.1731e+14
4851.4193 3.1846e+14 3.1731e+14
4851.4330 3.1846e+14 3.1731e+14
4851.4467 3.1846e+14 3.1730e+14
4851.4604 3.1846e+14 3.1730e+14
4851.4741 3.1846e+14 3.1730e+14
4851.4878 3.1846e+14 3.1730e+14
4851.5016 3.1846e+14 3.1730e+14
4851.5153 3.1846e+14 3.1730e+14
4851.5290 3.1846e+14 3.1730e+14
4851.5427 3.1846e+14 3.1730e+14
4851.5564 3.1846e+14 3.1730e+14
4851.5701 3.1846e+14 3.1729e+14
4851.5838 3.1846e+14 3.1729e+14
4851.5976 3.1846e+14 3.1729e+14
4851.6113 3.1846e+14 3.1729e+14
4851.6250 3.1846e+14 3.1729e+14
4851.6387 3.1846e+14 3.1729e+14
4851.6524 3.1846e+14 3.1729e+14
4851.6661 3.1846e+14 3.1729e+14
4851.6798 3.1846e+14 3.1728e+14
4851.6936 3.1846e+14 3.1728e+14
4851.7073 3.1846e+14 3.1728e+14
4851.7210 3.1846e+14 3.1728e+14
4851.7347 3.1846e+14 3.1728e+14
4851.7484 3.1846e+14 3.1728e+14
4851.7621 3.1846e+14 3.1728e+14
4851.7758 3.1846e+14 3.1728e+14
4851.7896 3.1846e+14 3.1728e+14
4851.8033 3.1846e+14 3.1727e+14
4851.8170 3.1846e+14 3.1727e+14
4851.8307 3.1846e+14 3.1727e+14
4851.8444 3.1846e+14 3.1727e+14
4851.8581 3.1846e+14 3.1727e+14
4851.8718 3.1846e+14 3.1727e+14
4851.8855 3.1846e+14 3.1727e+14
4851.8993 3.1846e+14 3.1727e+14
4851.9130 3.1846e+14 3.1726e+14
4851.9267 3.1846e+14 3.1726e+14
4851.9404 3.1846e+14 3.1726e+14
4851.9541 3.1846e+14 3.1726e+14
4851.9678 3.1846e+14 3.1726e+14
4851.9815 3.1846e+14 3.1726e+14
4851.9953 3.1846e+14 3.1726e+14
4852.0090 3.1846e+14 3.1726e+14
4852.0227 3.1846e+14 3.1726e+14
4852.0364 3.1846e+14 3.1725e+14
4852.0501 3.1846e+14 3.1725e+14
4852.0638 3.1846e+14 3.1725e+14
4852.0775 3.1846e+14 3.1725e+14
4852.0913 3.1846e+14 3.1725e+14
4852.1050 3.1846e+14 3.1725e+14
4852.1187 3.1846e+14 3.1725e+14
4852.1324 3.1846e+14 3.1725e+14
4852.1461 3.1846e+14 3.1724e+14
4852.1598 3.1846e+14 3.1724e+14
4852.1735 3.1846e+14 3.1724e+14
4852.1872 3.1846e+14 3.1724e+14
4852.2010 3.1846e+14 3.1724e+14
4852.2147 3.1846e+14 3.1724e+14
4852.2284 3.1846e+14 3.1724e+14
4852.2421 3.1846e+14 3.1724e+14
4852.2558 3.1846e+14 3.1724e+14
4852.2695 3.1846e+14 3.1723e+14
4852.2832 3.1846e+14 3.1723e+14
4852.2970 3.1846e+14 3.1723e+14
4852.3107 3.1846e+14 3.1723e+14
4852.3244 3.1846e+14 3.1723e+14
4852.3381 3.1846e+14 3.1723e+14
4852.3518 3.1846e+14 3.1723e+14
4852.3655 3.1846e+14 3.1723e+14
4852.3792 3.1846e+14 3.1722e+14
4852.3930 3.1846e+14 3.1722e+14
4852.4067 3.1846e+14 3.1722e+14
4852.4204 3.1846e+14 3.1722e+14
4852.4341 3.1846e+14 3.1722e+14
4852.4478 3.1846e+14 3.1722e+14
4852.4615 3.1846e+14 3.1722e+14
4852.4752 3.1846e+14 3.1722e+14
4852.4889 3.1846e+14 3.1721e+14
4852.5027 3.1846e+14 3.1721e+14
4852.5164 3.1846e+14 3.1721e+14
4852.5301 3.1846e+14 3.1721e+14
4852.5438 3.1846e+14 3.1721e+14
4852.5575 3.1846e+14 3.1721e+14
4852.5712 3.1846e+14 3.1721e+14
4852.5849 3.1846e+14 3.1721e+14
4852.5987 3.1846e+14 3.1720e+14
4852.6124 3.1846e+14 3.1720e+14
4852.6261 3.1846e+14 3.1720e+14
4852.6398 3.1846e+14 3.1720e+14
4852.6535 3.1846e+14 3.1720e+14
4852.6672 3.1846e+14 3.1720e+14
4852.6809 3.1846e+14 3.1720e+14
4852.6947 3.1846e+14 3.1720e+14
4852.7084 3.1846e+14 3.1720e+14
4852.7221 3.1846e+14 3.1719e+14
4852.7358 3.1846e+14 3.1719e+14
4852.7495 3.1846e+14 3.1719e+14
4852.7632 3.1846e+14 3.1719e+14
4852.7769 3.1846e+14 3.1719e+14
4852.7907 3.1846e+14 3.1719e+14
4852.8044 3.1846e+14 3.1719e+14
4852.8181 3.1846e+14 3.1719e+14
4852.8318 3.1846e+14 3.1718e+14
4852.8455 3.1846e+14 3.1718e+14
4852.8592 3.1846e+14 3.1718e+14
4852.8729 3.1846e+14 3.1718e+14
4852.8866 3.1846e+14 3.1718e+14
4852.9004 3.1846e+14 3.1718e+14
4852.9141 3.1846e+14 3.1718e+14
4852.9278 3.1846e+14 3.1718e+14
4852.9415 3.1846e+14 3.1717e+14
4852.9552 3.1846e+14 3.1717e+14
4852.9689 3.1846e+14 3.1717e+14
4852.9826 3.1846e+14 3.1717e+14
4852.9964 3.1846e+14 3.1717e+14
4853.0101 3.1846e+14 3.1717e+14
4853.0238 3.1846e+14 3.1717e+14
4853.0375 3.1846e+14 3.1717e+14
4853.0512 3.1846e+14 3.1716e+14
4853.0649 3.1846e+14 3.1716e+14
4853.0786 3.1846e+14 3.1716e+14
4853.0924 3.1846e+14 3.1716e+14
